HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",%,2016,PT,Portugal,27.18696397,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",%,2017,PT,Portugal,28.40280339,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",%,2018,PT,Portugal,26.67454688,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",%,2019,PT,Portugal,26.4858841,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)","R - resistant isolates, percentage  ",%,2020,PT,Portugal,23.84784198,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2006,PT,Portugal,298,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2007,PT,Portugal,343,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2008,PT,Portugal,526,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2009,PT,Portugal,528,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2010,PT,Portugal,567,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2011,PT,Portugal,614,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2012,PT,Portugal,776,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2013,PT,Portugal,909,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2014,PT,Portugal,1705,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2015,PT,Portugal,2084,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2016,PT,Portugal,2332,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2017,PT,Portugal,2711,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2018,PT,Portugal,2538,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2019,PT,Portugal,2692,
Antimicrobial resistance,"Klebsiella pneumoniae|Combined resistance (third-generation cephalosporin, fluoroquinolones and aminoglycoside)",Total tested isolates,N,2020,PT,Portugal,2734,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2005,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2006,PT,Portugal,83.24175824,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2007,PT,Portugal,95.02096436,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2008,PT,Portugal,71.96232339,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2009,PT,Portugal,98.09915232,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2010,PT,Portugal,96.47658785,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2011,PT,Portugal,95.29605941,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2012,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2013,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2014,PT,Portugal,93.26812428,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2015,PT,Portugal,96.03371107,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2016,PT,Portugal,99.70173646,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2017,PT,Portugal,99.18961107,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2018,PT,Portugal,99.69695914,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2019,PT,Portugal,98.63400199,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness age,%,2020,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2005,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2006,PT,Portugal,99.31318681,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2007,PT,Portugal,99.52830188,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2008,PT,Portugal,99.8744113,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2009,PT,Portugal,99.82019008,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2010,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2011,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2012,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2013,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2014,PT,Portugal,93.31926863,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2015,PT,Portugal,98.24778592,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2016,PT,Portugal,99.95914198,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2017,PT,Portugal,99.46195489,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2018,PT,Portugal,100,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2019,PT,Portugal,99.58366307,
Antimicrobial resistance,Klebsiella pneumoniae|Data quality,Completeness gender,%,2020,PT,Portugal,99.86265671,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2005,PT,Portugal,0,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2006,PT,Portugal,4,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2007,PT,Portugal,8,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2008,PT,Portugal,18,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2009,PT,Portugal,11,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2010,PT,Portugal,3,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2011,PT,Portugal,19,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2012,PT,Portugal,17,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2013,PT,Portugal,12,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2014,PT,Portugal,114,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2015,PT,Portugal,110,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2016,PT,Portugal,166,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2017,PT,Portugal,81,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2018,PT,Portugal,168,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2019,PT,Portugal,73,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"I - 'susceptible, increased exposure' isolates ",N,2020,PT,Portugal,66,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2005,PT,Portugal,0,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2006,PT,Portugal,61,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2007,PT,Portugal,67,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2008,PT,Portugal,115,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2009,PT,Portugal,148,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2010,PT,Portugal,180,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2011,PT,Portugal,224,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2012,PT,Portugal,278,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2013,PT,Portugal,325,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2014,PT,Portugal,625,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2015,PT,Portugal,808,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2016,PT,Portugal,980,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2017,PT,Portugal,1250,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2018,PT,Portugal,1135,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2019,PT,Portugal,1238,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,R - resistant isolates,N,2020,PT,Portugal,1186,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2005,PT,Portugal,-,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2006,PT,Portugal,19.67741935,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2007,PT,Portugal,18.30601092,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2008,PT,Portugal,21.78030303,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2009,PT,Portugal,27.56052141,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2010,PT,Portugal,31.35888501,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2011,PT,Portugal,36.30470016,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2012,PT,Portugal,35.77863577,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2013,PT,Portugal,35.67508232,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2014,PT,Portugal,36.50700934,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2015,PT,Portugal,38.58643744,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2016,PT,Portugal,41.70212765,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2017,PT,Portugal,45.6871345,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2018,PT,Portugal,43.78858024,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2019,PT,Portugal,45.78402366,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,"R - resistant isolates, percentage  ",%,2020,PT,Portugal,42.67722202,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2005,PT,Portugal,1,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2006,PT,Portugal,245,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2007,PT,Portugal,291,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2008,PT,Portugal,395,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2009,PT,Portugal,378,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2010,PT,Portugal,391,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2011,PT,Portugal,374,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2012,PT,Portugal,482,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2013,PT,Portugal,574,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2014,PT,Portugal,973,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2015,PT,Portugal,1176,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2016,PT,Portugal,1204,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2017,PT,Portugal,1405,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2018,PT,Portugal,1289,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2019,PT,Portugal,1393,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,S - susceptible isolates,N,2020,PT,Portugal,1527,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2005,PT,Portugal,1,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2006,PT,Portugal,310,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2007,PT,Portugal,366,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2008,PT,Portugal,528,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2009,PT,Portugal,537,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2010,PT,Portugal,574,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2011,PT,Portugal,617,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2012,PT,Portugal,777,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2013,PT,Portugal,911,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2014,PT,Portugal,1712,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2015,PT,Portugal,2094,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2016,PT,Portugal,2350,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2017,PT,Portugal,2736,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2018,PT,Portugal,2592,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2019,PT,Portugal,2704,
Antimicrobial resistance,Klebsiella pneumoniae|Fluoroquinolones,Total tested isolates,N,2020,PT,Portugal,2779,
